UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,RUL_synthetic,power,S_PWF_soft,S_PWF_hard,S_HDF,S_OSF,S_TWF_extra,S_RNF,RUL_base
5305,L52484,L,303.9,313.1,1425,49.3,199,0,0,0,0,0,0,33.555813264934066,7356.824596543896,0.0,0.0,0.0,0.0,6.681877721681662,0.0,41.0
5306,H34719,H,303.9,313.2,1680,29.1,201,0,0,0,0,0,0,28.76630693459889,5119.539388289927,0.0,0.0,0.0,0.0,7.109495026250039,0.0,39.0
5307,H34720,H,304.0,313.2,1612,31.7,206,0,0,0,0,0,0,23.33370377994232,5351.221374516662,0.0,0.0,0.0,0.0,8.021838885585819,0.0,34.0
5308,L52487,L,304.0,313.3,1530,34.8,211,0,0,0,0,0,0,23.58026964032014,5575.698641591164,0.0,0.0,0.0,0.0,8.698915256370022,0.0,29.0
5309,L52488,L,304.0,313.2,1481,42.6,213,0,0,0,0,0,0,14.681500318498069,6606.8321823524075,0.0,0.0,0.0,0.0,8.90903178804387,0.0,27.0
5310,M20169,M,303.9,313.2,1422,48.0,215,1,1,0,0,0,0,18.143003360512424,7147.751605447496,0.0,0.0,0.0,0.0,9.088770389851438,0.0,25.0
5311,L52490,L,303.8,313.0,1427,43.0,0,0,0,0,0,0,0,240.0,6425.708893897444,0.0,0.0,0.0,0.0,4.587181725605271e-08,0.0,240.0
5312,H34725,H,303.7,312.9,1460,49.8,2,0,0,0,0,0,0,240.0,7613.963955240223,0.0,0.0,0.0,0.0,5.6027964061459406e-08,0.0,238.0
5313,L52492,L,303.6,312.9,1873,23.5,7,0,0,0,0,0,0,240.0,4609.292381469385,0.0,0.0,0.0,0.0,9.23744957664012e-08,0.0,233.0
5314,M20173,M,303.7,312.9,1566,32.6,9,0,0,0,0,0,0,232.97685416576422,5346.111050466822,0.0,0.0,0.0,0.0,1.1282646368198494e-07,0.0,231.0
5315,L52494,L,303.6,312.8,1701,30.8,12,0,0,0,0,0,0,226.05180822522718,5486.351746523072,0.0,0.0,0.0,0.0,1.522997951276035e-07,0.0,228.0
5316,L52495,L,303.6,312.8,1710,27.2,14,0,0,0,0,0,0,221.79491079559017,4870.725250125615,0.0,0.0,0.0,0.0,1.8601938920883375e-07,0.0,226.0
5317,M20176,M,303.6,312.8,1689,33.1,16,0,0,0,0,0,0,222.74318660314108,5854.452157744187,0.0,0.0,0.0,0.0,2.2720459411519265e-07,0.0,224.0
5318,L52497,L,303.6,312.7,1637,32.9,19,0,0,0,0,0,0,223.6654035735801,5639.923267406051,0.0,0.0,0.0,0.0,3.0669412005022685e-07,0.0,221.0
5319,L52498,L,303.5,312.6,1496,39.0,21,0,0,0,0,0,0,225.02682889762517,6109.76939270143,0.0,0.0,0.0,0.0,3.7459704159722964e-07,0.0,219.0
5320,M20179,M,303.5,312.7,1402,47.0,23,0,0,0,0,0,0,217.43784284788975,6900.403543854861,0.0,0.0,0.0,0.0,4.5753385601085563e-07,0.0,217.0
5321,L52500,L,303.4,312.7,1363,45.5,26,0,0,0,0,0,0,205.86611154513298,6494.35269337838,0.0,0.0,0.19781611144141453,0.0,6.17606095414305e-07,0.0,214.0
5322,M20181,M,303.4,312.7,1576,49.9,28,0,0,0,0,0,0,222.20317155084172,8235.412870022332,0.0,0.0,0.0,0.0,7.543457780806636e-07,0.0,212.0
5323,M20182,M,303.4,312.7,1357,55.3,31,0,0,0,0,0,0,199.6675989710896,7858.39033566502,0.0,0.0,0.19781611144141453,0.0,1.0182602656265912e-06,0.0,209.0
5324,M20183,M,303.4,312.7,1399,48.4,34,0,0,0,0,0,0,203.30603277183172,7090.742170760355,0.0,0.0,0.0,0.0,1.3745075389942726e-06,0.0,206.0
5325,M20184,M,303.4,312.8,1526,30.8,37,0,0,0,0,0,0,206.03320256222034,4921.912266428106,0.0,0.0,0.0,0.0,1.8553910183683313e-06,0.0,203.0
5326,L52505,L,303.5,312.7,1694,27.3,40,0,0,0,0,0,0,191.22781847973317,4842.89073921481,0.0,0.0,0.0,0.0,2.5045157450675485e-06,0.0,200.0
5327,M20186,M,303.5,312.7,1420,49.1,42,0,0,0,0,0,0,197.9470464600704,7301.270766452918,0.0,0.0,0.0,0.0,3.059022269256247e-06,0.0,198.0
5328,M20187,M,303.5,312.7,2116,16.7,45,0,0,0,0,0,0,193.52825340463866,3700.502930614441,0.0,0.0,0.0,0.0,4.129247710803894e-06,0.0,195.0
5329,M20188,M,303.7,312.9,1406,41.9,48,0,0,0,0,0,0,189.17762207822807,6169.187381756324,0.0,0.0,0.0,0.0,5.57390058585609e-06,0.0,192.0
5330,L52509,L,303.7,313.0,1456,45.5,51,0,0,0,0,0,0,181.3648141529526,6937.474337167221,0.0,0.0,0.0,0.0,7.523977331136453e-06,0.0,189.0
5331,L52510,L,303.6,312.9,1588,31.9,53,0,0,0,0,0,0,187.2134526350395,5304.809579047629,0.0,0.0,0.0,0.0,9.189805133719968e-06,0.0,187.0
5332,L52511,L,303.7,312.8,1448,44.5,55,0,0,0,0,0,0,186.03404687751697,6747.722140890397,0.0,0.0,0.0,0.0,1.1224451053499136e-05,0.0,185.0
5333,H34746,H,303.6,312.7,1403,46.2,57,0,0,0,0,0,0,177.83538713747265,6787.787919199179,0.0,0.0,0.0,0.0,1.3709572068578447e-05,0.0,183.0
5334,M20193,M,303.5,312.6,1405,51.6,62,0,0,0,0,0,0,179.35501346346692,7591.972806665095,0.0,0.0,0.0,0.0,2.2603242979035746e-05,0.0,178.0
5335,M20194,M,303.4,312.6,2706,9.8,65,1,0,0,1,0,0,0.0,2777.0422420672335,1.445915515865533,216.0,0.0,0.0,3.0511162486976497e-05,0.0,175.0
5336,M20195,M,303.3,312.4,1505,38.9,68,0,0,0,0,0,0,163.53306186301532,6130.765703602921,0.0,0.0,0.0,0.0,4.1185717448326286e-05,0.0,172.0
5337,L52516,L,303.2,312.4,1663,33.7,71,0,0,0,0,0,0,167.69757460202854,5868.819708146605,0.0,0.0,0.0,0.0,5.559482333634486e-05,0.0,169.0
5338,M20197,M,303.3,312.6,1482,44.4,73,0,0,0,0,0,0,163.28611115706892,6890.6436626777095,0.0,0.0,0.0,0.0,6.790358698095123e-05,0.0,167.0
5339,M20198,M,303.3,312.5,1674,32.7,76,0,0,0,0,0,0,158.97439659871185,5732.338451299152,0.0,0.0,0.0,0.0,9.166003719853315e-05,0.0,164.0
5340,M20199,M,303.4,312.7,1594,32.8,79,0,0,0,0,0,0,161.98788790907378,5475.083900872195,0.0,0.0,0.0,0.0,0.00012372771174427573,0.0,161.0
5341,L52520,L,303.5,312.7,1393,49.3,82,0,0,0,0,0,0,152.43539388325593,7191.618710867123,0.0,0.0,0.0,0.0,0.0001670142184809518,0.0,158.0
5342,H34755,H,303.5,312.8,1404,55.8,84,0,0,0,0,0,0,158.06947683792424,8204.080719290529,0.0,0.0,0.0,0.0,0.0002039908727992137,0.0,156.0
5343,M20202,M,303.5,312.8,1375,45.7,89,0,0,0,0,0,0,134.02365289868428,6580.32761233162,0.0,0.0,0.19781611144141453,0.0,0.0003363196403867117,0.0,151.0
5344,L52523,L,303.5,312.8,1607,38.4,92,0,0,0,0,0,0,153.64895054777782,6462.1304247280605,0.0,0.0,0.0,0.0,0.00045397868702434395,0.0,148.0
5345,L52524,L,303.4,312.8,1360,50.8,94,0,0,0,0,0,0,144.5211621214783,7234.878441707055,0.0,0.0,0.1679816148660659,0.0,0.000554485247227949,0.0,146.0
5346,L52525,L,303.5,312.8,1524,39.4,96,0,0,0,0,0,0,145.6659088364053,6287.960528013042,0.0,0.0,0.0,0.0,0.0006772414961977011,0.0,144.0
5347,L52526,L,303.4,312.7,1534,35.5,98,0,0,0,0,0,0,145.69203820376413,5702.723704551312,0.0,0.0,0.0,0.0,0.0008271722285166639,0.0,142.0
5348,L52527,L,303.3,312.7,1262,63.8,100,0,0,0,0,0,0,133.56194487565438,8431.573915312478,0.0,0.0,0.1679816148660818,0.0,0.0010102919390777272,0.0,140.0
5349,L52528,L,303.3,312.6,1623,34.6,102,0,0,0,0,0,0,137.19390916215667,5880.621624548589,0.0,0.0,0.0,0.0,0.0012339457598623173,0.0,138.0
5350,M20209,M,303.3,312.7,1642,33.6,104,0,0,0,0,0,0,138.34690927335504,5777.514553657773,0.0,0.0,0.0,0.0,0.001507103580597574,0.0,136.0
5351,M20210,M,303.4,312.8,1622,35.1,107,0,0,0,0,0,0,133.60341275766328,5961.926042423494,0.0,0.0,0.0,0.0,0.0020342697805520653,0.0,133.0
5352,M20211,M,303.5,312.9,1530,34.5,110,0,0,0,0,0,0,128.95184474908996,5527.632273991241,0.0,0.0,0.0,0.0,0.0027457815610133244,0.0,130.0
5353,M20212,M,303.4,312.8,1590,36.3,113,0,0,0,0,0,0,129.8307507966177,6044.110106241402,0.0,0.0,0.0,0.0,0.0037060614062639653,0.0,127.0
5354,L52533,L,303.4,312.7,1589,34.0,116,0,0,0,0,0,0,125.65241710286193,5657.58949009474,0.0,0.0,0.0,0.0,0.005002011070795639,0.0,124.0
5355,L52534,L,303.4,312.6,1462,37.5,118,0,0,0,0,0,0,129.81923425716312,5741.260574435348,0.0,0.0,0.0,0.0,0.00610879359434401,0.0,122.0
5356,H34769,H,303.3,312.5,1328,49.8,120,0,0,0,0,0,0,114.02983365084182,6925.578172985628,0.0,0.0,0.23147521650098626,0.0,0.00746028833836697,0.0,120.0
5357,H34770,H,303.3,312.6,1692,29.0,125,0,0,0,0,0,0,112.12518430489969,5138.388944211465,0.0,0.0,0.0,0.0,0.0122939862127742,0.0,115.0
5358,L52537,L,303.3,312.5,1968,20.6,130,0,0,0,0,0,0,114.20691999254247,4245.422648355103,0.0,0.0,0.0,0.0,0.020253203890498818,0.0,110.0
5359,H34772,H,303.3,312.6,1827,24.2,132,0,0,0,0,0,0,108.81420450985752,4630.0164210075645,0.0,0.0,0.0,0.0,0.024726231566347744,0.0,108.0
5360,M20219,M,303.3,312.6,1397,47.1,137,0,0,0,0,0,0,102.85956039145621,6890.423751191957,0.0,0.0,0.0,0.0,0.04070137715896128,0.0,103.0
5361,L52540,L,303.3,312.6,1463,44.0,140,0,0,0,0,0,0,107.22242278591335,6741.02007656274,0.0,0.0,0.0,0.0,0.05486298899450404,0.0,100.0
5362,L52541,L,303.3,312.7,1643,30.7,142,0,0,0,0,0,0,100.57192850807758,5282.07492021115,0.0,0.0,0.0,0.0,0.06692850924284856,0.0,98.0
5363,L52542,L,303.2,312.6,1281,57.0,144,0,0,0,0,0,0,90.27982038334588,7646.3223595721975,0.0,0.0,0.1679816148660659,0.0,0.0816257115315989,0.0,96.0
5364,L52543,L,303.2,312.5,1518,39.9,146,0,0,0,0,0,0,97.26431020558731,6342.687072038578,0.0,0.0,0.0,0.0,0.09951801866904317,0.0,94.0
5365,L52544,L,303.2,312.6,1601,35.3,148,0,0,0,0,0,0,99.66369583879403,5918.268376514107,0.0,0.0,0.0,0.0,0.12128434984274238,0.0,92.0
5366,L52545,L,303.1,312.6,1548,36.4,150,0,0,0,0,0,0,83.33630012552496,5900.664985678493,0.0,0.0,0.0,0.0,0.14774031693273054,0.0,90.0
5367,H34780,H,303.1,312.6,1404,40.6,152,0,0,0,0,0,0,78.83885145207707,5969.277369232895,0.0,0.0,0.0,0.0,0.1798620996209156,0.0,88.0
5368,M20227,M,303.1,312.5,1766,26.7,157,0,0,0,0,0,0,82.90499880873689,4937.7668373532215,0.0,0.0,0.0,0.0,0.29312230751356316,0.0,83.0
5369,M20228,M,303.1,312.5,1667,30.0,160,0,0,0,0,0,0,79.95426728505949,5237.034953534185,0.0,0.0,0.0,0.0,0.3916572279676436,0.0,80.0
5370,H34783,H,303.0,312.5,1507,37.9,163,0,0,0,0,0,0,76.70527020900539,5981.100229585904,0.0,0.0,0.0,0.0,0.5215356307841772,0.0,77.0
5371,H34784,H,303.0,312.4,1627,37.1,168,0,0,0,0,0,0,77.68789415672167,6321.062442606368,0.0,0.0,0.0,0.0,0.8317269649392235,0.0,72.0
5372,L52551,L,302.9,312.3,1435,47.7,173,0,0,0,0,0,0,66.1816296337977,7168.0148780631525,0.0,0.0,0.0,0.0,1.3010847436299784,0.0,67.0
5373,H34786,H,302.9,312.3,1509,46.8,175,0,0,0,0,0,0,64.75039475569896,7395.4347702565165,0.0,0.0,0.0,0.0,1.5446526508353466,0.0,65.0
5374,M20233,M,302.9,312.3,1809,25.0,180,0,0,0,0,0,0,63.339341601326375,4735.950925286614,0.0,0.0,0.0,0.0,2.314752165009823,0.0,60.0
5375,L52554,L,302.9,312.3,1515,40.8,183,0,0,0,0,0,0,47.879959524420094,6472.937503456409,0.0,0.0,0.0,0.0,2.8905049737499597,0.0,57.0
5376,L52555,L,302.9,312.3,1530,34.9,185,0,0,0,0,0,0,59.10951216061176,5591.720764124472,0.0,0.0,0.0,0.0,3.318122278318339,0.0,55.0
5377,H34790,H,302.8,312.3,1336,57.5,187,0,0,0,0,0,0,43.20573097928651,8044.571588292265,0.0,0.0,0.1418510649004877,0.0,3.7754066879814543,0.0,53.0
5378,L52557,L,302.9,312.4,2030,19.1,192,0,0,0,0,0,0,40.79367661291376,4060.2990652545686,0.0,0.0,0.0,0.0,5.0,0.0,48.0
5379,L52558,L,302.9,312.4,1550,36.9,194,0,0,0,0,0,0,38.70432310223032,5989.44639406894,0.0,0.0,0.0,0.0,5.4983399731247795,0.0,46.0
5380,L52559,L,302.9,312.4,1446,41.7,196,0,0,0,0,0,0,45.60931164998813,6314.412738156269,0.0,0.0,0.0,0.0,5.98687660112452,0.0,44.0
5381,L52560,L,302.8,312.3,1494,37.5,198,0,0,0,0,0,0,35.846785028413755,5866.924280578939,0.0,0.0,0.0,0.0,6.456563062257954,0.0,42.0
5382,L52561,L,302.8,312.4,1651,27.0,200,0,0,0,0,0,0,30.45717294888468,4668.092523969073,0.0,0.0,0.0,0.0,6.8997448112761255,0.0,40.0
5383,L52562,L,302.9,312.4,1698,33.8,202,0,0,0,0,0,0,39.86412777460442,6010.11807372956,0.0,0.0,0.0,0.0,7.310585786300049,0.0,38.0
5384,L52563,L,302.8,312.3,1504,40.3,204,0,0,0,0,0,0,27.557433421027447,6347.190021508723,0.0,0.0,0.0,0.0,7.685247834990178,0.0,36.0
5385,M20244,M,302.9,312.4,1421,46.0,206,0,0,0,0,0,0,28.37070996427113,6845.111513151681,0.0,0.0,0.0,0.0,8.021838885585819,0.0,34.0
5386,H34799,H,302.9,312.3,1754,26.9,209,0,0,0,0,0,0,22.54771630013353,4940.95031790886,0.0,0.0,0.0,0.0,8.455347349164652,0.0,31.0
5387,L52566,L,302.9,312.2,1469,42.0,214,0,0,0,0,0,0,26.17642861156016,6460.999451372769,0.0,0.0,0.0,0.0,9.002495108803148,0.0,26.0
5388,L52567,L,302.8,312.2,1433,50.0,216,0,0,0,0,0,0,12.075770824956724,7503.170454323622,0.0,0.0,0.0,0.0,9.168273035060777,0.0,24.0
5389,M20248,M,302.8,312.3,1432,49.0,218,0,0,0,0,0,0,13.692614840762397,7347.975777236286,0.0,0.0,0.0,0.0,9.308615796566533,0.0,22.0
5390,L52569,L,302.8,312.3,1366,49.1,221,0,0,0,0,0,0,1.6294546145030715,7023.616807728654,0.0,0.0,0.1418510649004877,0.0,9.478464369215823,0.0,19.0
5391,H34804,H,302.8,312.3,1483,47.2,223,0,0,0,0,0,0,10.44379024248369,7330.131530963897,0.0,0.0,0.0,0.0,9.568927450589138,0.0,17.0
5392,L52571,L,302.7,312.2,1572,34.4,228,0,0,0,0,0,0,2.3698754182384847,5662.909253654817,0.0,0.0,0.0,0.0,9.73403006423134,0.0,12.0
5393,L52572,L,302.8,312.2,1481,40.2,230,0,0,0,0,0,0,0.0,6234.616284755089,0.0,0.0,0.0,0.0,9.781187290638695,0.0,10.0
5394,L52573,L,302.8,312.3,1473,42.6,232,0,0,0,0,0,0,0.0,6571.143689807627,0.0,0.0,0.0,0.0,9.820137900379084,0.0,8.0
5395,M20254,M,302.8,312.3,1262,70.5,234,1,0,0,1,1,0,0.0,9317.02133275125,0.31702133275125016,216.0,0.1418510649004877,2.2485,9.852259683067269,0.0,6.0
5396,L52575,L,302.8,312.4,1529,36.8,237,0,0,0,0,0,0,0.0,5892.28740526892,0.0,0.0,0.0,0.0,9.890130573694067,0.0,3.0
5397,L52576,L,302.8,312.4,1523,39.7,239,0,0,0,0,0,0,0.0,6331.681025775501,0.0,0.0,0.0,0.0,9.909867013471521,0.0,1.0
5398,M20257,M,302.8,312.3,1416,42.7,241,0,0,0,0,0,0,0.0,6331.691497751013,0.0,0.0,0.0,0.0,9.926084586557181,0.0,-1.0
5399,L52578,L,302.9,312.4,1923,23.9,244,0,0,0,0,0,0,0.0,4812.888529373026,0.0,0.0,0.0,0.0,9.945137011005494,0.0,-4.0
5400,H34813,H,302.8,312.4,1411,53.8,246,1,0,0,0,1,0,0.0,7949.465106692588,0.0,0.0,0.0,0.11739999999999963,9.955037268390589,0.0,-6.0
5401,L52580,L,302.7,312.4,1477,46.3,251,1,0,0,0,1,0,0.0,7161.270925833444,0.0,0.0,0.0,0.31064999999999965,9.97268039236989,0.0,-11.0
5402,M20261,M,302.6,312.3,1454,54.8,253,1,1,0,0,1,0,0.0,8343.986312130395,0.0,0.0,0.0,0.9321999999999998,9.977621514787236,0.0,-13.0
5403,L52582,L,302.7,312.3,1421,48.5,0,0,0,0,0,0,0,240.0,7217.128443214272,0.0,0.0,0.0,0.0,4.587181725605271e-08,0.0,240.0
5404,L52583,L,302.7,312.3,1858,25.4,2,0,0,0,0,0,0,240.0,4942.060347313127,0.0,0.0,0.0,0.0,5.6027964061459406e-08,0.0,238.0
5405,H34818,H,302.8,312.5,1422,46.1,4,0,0,0,0,0,0,233.00317593590557,6864.8197710652,0.0,0.0,0.0,0.0,6.843270975387631e-08,0.0,236.0
5406,L52585,L,302.7,312.4,1444,48.7,9,0,0,0,0,0,0,235.2998172129255,7364.186395328809,0.0,0.0,0.0,0.0,1.1282646368198494e-07,0.0,231.0
5407,L52586,L,302.7,312.4,1360,47.8,11,0,0,0,0,0,0,231.0635708183613,6807.621840818842,0.0,0.0,0.09975048911968713,0.0,1.3780655359039253e-07,0.0,229.0
5408,L52587,L,302.7,312.4,1954,24.8,13,0,0,0,0,0,0,227.27605718542623,5074.635557294617,0.0,0.0,0.0,0.0,1.6831730413430383e-07,0.0,227.0
5409,L52588,L,302.6,312.4,1628,33.0,15,0,0,0,0,0,0,226.84504905960262,5625.964124048603,0.0,0.0,0.0,0.0,2.0558321874959877e-07,0.0,225.0
5410,L52589,L,302.7,312.4,1433,44.2,17,0,0,0,0,0,0,219.36802982608603,6632.802681622082,0.0,0.0,0.0,0.0,2.510999092692816e-07,0.0,223.0
5411,M20270,M,302.7,312.5,1417,51.5,19,0,0,0,0,0,0,223.2051497888437,7641.976489734731,0.0,0.0,0.0,0.0,3.0669412005022685e-07,0.0,221.0
5412,L52591,L,302.8,312.6,1462,39.4,22,0,0,0,0,0,0,221.11626506052352,6032.151110206738,0.0,0.0,0.0,0.0,4.1399375473943306e-07,0.0,218.0
5413,L52592,L,302.9,312.6,1328,59.9,24,0,0,0,0,0,0,210.20566605718932,8330.163304454602,0.0,0.0,0.09975048911967692,0.0,5.056531092650442e-07,0.0,216.0
5414,H34827,H,302.7,312.5,1527,36.4,26,0,0,0,0,0,0,212.7305204143291,5820.617204865024,0.0,0.0,0.0,0.0,6.17606095414305e-07,0.0,214.0
5415,L52594,L,302.6,312.3,1534,34.3,31,0,0,0,0,0,0,206.10803603868598,5509.955579327042,0.0,0.0,0.0,0.0,1.0182602656265912e-06,0.0,209.0
5416,M20275,M,302.6,312.4,1410,50.3,33,0,0,0,0,0,0,210.48928127517718,7427.03919235163,0.0,0.0,0.0,0.0,1.2437058689224216e-06,0.0,207.0
5417,L52596,L,302.6,312.3,1660,30.3,36,0,0,0,0,0,0,205.11398565883533,5267.1942430086465,0.0,0.0,0.0,0.0,1.6788272481495196e-06,0.0,204.0
5418,L52597,L,302.6,312.4,1386,45.8,38,0,0,0,0,0,0,213.8080017521578,6647.484391289858,0.0,0.0,0.0,0.0,2.0505241551469096e-06,0.0,202.0
5419,L52598,L,302.6,312.4,1398,41.6,40,0,0,0,0,0,0,203.73527323610028,6090.16585454303,0.0,0.0,0.0,0.0,2.5045157450675485e-06,0.0,200.0
5420,L52599,L,302.6,312.3,1321,53.4,42,0,0,0,0,0,0,202.360761958951,7387.078133797968,0.0,0.0,0.09975048911968713,0.0,3.059022269256247e-06,0.0,198.0
5421,L52600,L,302.6,312.3,1512,34.2,44,0,0,0,0,0,0,200.9163306906636,5415.100425139655,0.0,0.0,0.0,0.0,3.736297983892476e-06,0.0,196.0
5422,M20281,M,302.6,312.3,1566,36.6,46,0,0,0,0,0,0,193.23445603541663,6002.075596536371,0.0,0.0,0.0,0.0,4.563524285327645e-06,0.0,194.0
5423,M20282,M,302.7,312.4,1422,44.5,49,0,0,0,0,0,0,185.90138214791122,6626.5613842169505,0.0,0.0,0.0,0.0,6.16011246661963e-06,0.0,191.0
5424,L52603,L,302.6,312.3,1647,31.8,52,0,0,0,0,0,0,188.75421769195592,5484.655286490133,0.0,0.0,0.0,0.0,8.315280276641322e-06,0.0,188.0
5425,L52604,L,302.6,312.2,1377,45.5,54,0,0,0,0,0,0,180.66874251986005,6561.059177389604,0.0,0.0,0.11920292202212465,0.0,1.015630439496253e-05,0.0,186.0
5426,L52605,L,302.5,312.2,1775,27.9,56,0,0,0,0,0,0,176.66024973209193,5185.98407291335,0.0,0.0,0.0,0.0,1.2404935411305766e-05,0.0,184.0
5427,L52606,L,302.6,312.3,1554,42.0,58,0,0,0,0,0,0,175.94584721489747,6834.8489771499535,0.0,0.0,0.0,0.0,1.5151418164850468e-05,0.0,182.0
5428,L52607,L,302.7,312.4,1423,51.9,60,0,0,0,0,0,0,184.28399190307584,7733.941378680817,0.0,0.0,0.0,0.0,1.85059777286345e-05,0.0,180.0
5429,L52608,L,302.7,312.4,1453,47.3,62,0,0,0,0,0,0,187.458576862273,7197.064138133344,0.0,0.0,0.0,0.0,2.2603242979035746e-05,0.0,178.0
5430,L52609,L,302.8,312.4,1590,34.4,64,0,0,0,0,0,0,165.163292386412,5727.75172602491,0.0,0.0,0.0,0.0,2.7607649501930464e-05,0.0,176.0
5431,L52610,L,302.8,312.5,1694,28.4,66,0,0,0,0,0,0,176.94122592759047,5038.025530904783,0.0,0.0,0.0,0.0,3.372003863690781e-05,0.0,174.0
5432,L52611,L,302.8,312.5,1462,43.4,68,0,0,0,0,0,0,159.85753429429792,6644.552238146509,0.0,0.0,0.0,0.0,4.1185717448326286e-05,0.0,172.0
5433,L52612,L,302.8,312.4,1392,46.2,70,0,0,0,0,0,0,163.39349206690332,6734.569339647368,0.0,0.0,0.0,0.0,5.0304303017551214e-05,0.0,170.0
5434,L52613,L,302.9,312.5,1550,45.5,72,0,0,0,0,0,0,171.3621096164073,7385.360729814006,0.0,0.0,0.0,0.0,6.144174602214718e-05,0.0,168.0
5435,L52614,L,302.9,312.5,1629,30.4,74,0,0,0,0,0,0,162.51724732818113,5185.889825133742,0.0,0.0,0.0,0.0,7.50450159711e-05,0.0,166.0
5436,M20295,M,303.0,312.5,1524,42.1,76,0,0,0,0,0,0,166.83201736060056,6718.861376379418,0.0,0.0,0.0,0.0,9.166003719853315e-05,0.0,164.0
5437,M20296,M,302.9,312.5,1679,30.9,79,0,0,0,0,0,0,157.76355690969055,5432.976087338579,0.0,0.0,0.0,0.0,0.00012372771174427573,0.0,161.0
5438,M20297,M,302.9,312.6,1394,46.4,82,0,0,0,0,0,0,162.8760933298203,6773.441312747786,0.0,0.0,0.0,0.0,0.0001670142184809518,0.0,158.0
5439,L52618,L,302.9,312.5,1683,32.1,85,0,0,0,0,0,0,155.4390718402394,5657.411466511036,0.0,0.0,0.0,0.0,0.0002254442965044541,0.0,155.0
5440,L52619,L,303.0,312.5,1626,30.5,87,0,0,0,0,0,0,145.40686789028373,5193.366815649287,0.0,0.0,0.0,0.0,0.0002753569111458347,0.0,153.0
5441,H34854,H,303.0,312.5,1698,30.0,89,0,0,0,0,0,0,150.23559494663974,5334.424325795469,0.0,0.0,0.0,0.0,0.0003363196403867117,0.0,151.0
5442,M20301,M,303.0,312.6,1392,42.9,94,0,0,0,0,0,0,144.32156498586426,6253.528672529698,0.0,0.0,0.0,0.0,0.000554485247227949,0.0,146.0
5443,L52622,L,303.1,312.7,1353,51.8,97,0,0,0,0,0,0,143.7271248059644,7339.325925463402,0.0,0.0,0.11920292202212465,0.0,0.0007484622751061125,0.0,143.0
5444,M20303,M,303.0,312.7,1426,46.8,99,0,0,0,0,0,0,151.6768130369726,6988.661353469709,0.0,0.0,0.0,0.0,0.0009141587385216144,0.0,141.0
5445,L52624,L,303.0,312.7,2024,19.9,102,0,0,0,0,0,0,140.36550988288008,4217.860408807608,0.0,0.0,0.0,0.0,0.0012339457598623173,0.0,138.0
5446,M20305,M,303.0,312.8,1648,32.1,104,0,0,0,0,0,0,137.4913774384872,5539.758821634097,0.0,0.0,0.0,0.0,0.001507103580597574,0.0,136.0
5447,L52626,L,303.1,312.9,1511,40.1,107,0,0,0,0,0,0,123.27675686008881,6345.085154430817,0.0,0.0,0.0,0.0,0.0020342697805520653,0.0,133.0
5448,L52627,L,303.1,312.8,1465,44.1,109,0,0,0,0,0,0,130.98630087163323,6765.576859138299,0.0,0.0,0.0,0.0,0.0024845508183933425,0.0,131.0
5449,L52628,L,303.0,312.7,1551,41.8,111,0,0,0,0,0,0,132.22811375432866,6789.170219966759,0.0,0.0,0.0,0.0,0.0030344703002891916,0.0,129.0
5450,L52629,L,303.1,312.8,2329,15.1,113,0,0,0,0,0,0,124.53352389289486,3682.773876072683,0.0,0.0,0.0,0.0,0.0037060614062639653,0.0,127.0
5451,H34864,H,303.1,312.8,1435,41.9,115,0,0,0,0,0,0,121.71964802863552,6296.432356202224,0.0,0.0,0.0,0.0,0.00452622223240535,0.0,125.0
5452,L52631,L,303.0,312.7,1361,48.8,120,0,0,0,0,0,0,118.3915395789626,6955.1510318314195,0.0,0.0,0.09975048911968713,0.0,0.00746028833836697,0.0,120.0
5453,M20312,M,303.0,312.7,1553,35.8,122,0,0,0,0,0,0,113.03052633158731,5822.146113289771,0.0,0.0,0.0,0.0,0.009110511944006455,0.0,118.0
5454,L52633,L,303.0,312.6,1451,42.1,125,0,0,0,0,0,0,109.06302296537385,6397.026152970168,0.0,0.0,0.0,0.0,0.0122939862127742,0.0,115.0
5455,L52634,L,303.0,312.5,1461,40.2,127,0,0,0,0,0,0,111.86834054643691,6150.421601638882,0.0,0.0,0.0,0.0,0.015011822567369916,0.0,113.0
5456,M20315,M,303.1,312.6,1895,23.5,129,0,0,0,0,0,0,106.88549001425085,4663.432494866249,0.0,0.0,0.0,0.0,0.018329389424928035,0.0,111.0
5457,M20316,M,303.1,312.6,1567,32.9,132,0,0,0,0,0,0,106.5130748668104,5398.753671365475,0.0,0.0,0.0,0.0,0.024726231566347744,0.0,108.0
5458,M20317,M,303.0,312.5,1602,33.7,135,0,0,0,0,0,0,89.95308560541824,5653.547307547121,0.0,0.0,0.0,0.0,0.03334807307413344,0.0,105.0
5459,L52638,L,303.1,312.6,1514,42.1,138,0,0,0,0,0,0,101.27512568274075,6674.774359474041,0.0,0.0,0.0,0.0,0.044962731609411784,0.0,102.0
5460,L52639,L,303.1,312.5,1453,49.1,140,0,0,0,0,0,0,106.82927167094287,7470.948185673303,0.0,0.0,0.0,0.0,0.05486298899450404,0.0,100.0
